user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time
56100d727ffc8a0005811338,43,female,1,1,51,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.181,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,52,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.243,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,53,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.16,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,54,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.209,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,55,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.169,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,56,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.217,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,57,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.228,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,58,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.199,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,59,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.25,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,60,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.203,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
