user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time
5af478d820299700016d0748,30,female,1,1,68,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.206,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,69,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.261,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,70,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.352,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,71,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.345,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,72,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.187,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,73,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.229,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,74,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.234,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,75,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.271,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,76,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.269,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,77,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.247,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,78,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.293,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,79,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.302,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,80,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.249,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,81,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.265,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,82,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.265,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,83,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,left,-19,0,0,0.285,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,84,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.22,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,85,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,right,0,-19,0,0.341,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,86,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,left,-19,0,0,0.27,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,87,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.239,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,88,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.288,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,89,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.321,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,90,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,right,0,-19,0,0.17,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,91,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.32,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,92,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.288,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,93,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.192,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
