user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,block_payoff,final_payoff,bonus,final_payment,error,b1_cheating,b2_cheating,b1_sum,b2_sum
5b01842bc573030001c345e0,44,male,1,1,81,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.11699999999999999,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,93,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.135,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,6,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.11900000000000001,10,813,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,7,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.14400000000000002,10,813,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,20,Clear_profit_side,1,90,0,0,right,right,right,20,1,1,0.11699999999999999,10,813,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,37,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.077,10,813,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,46,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.125,10,813,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,53,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.114,10,813,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,54,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.125,10,813,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,56,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.10800000000000001,10,813,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,57,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.091,10,813,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,2,63,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.105,10,813,1597,1.597,3.047,0,0,0,0,0
