user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,error,b1_cheating,b2_cheating,b1_sum,b2_sum
5af478d820299700016d0748,30,female,1,2,59,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.22,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,64,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.26899999999999996,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,65,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.299,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,68,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.259,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,72,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.28800000000000003,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,73,Ambigous_right,1,90,1,20,right,right,left,-19,0,0,0.256,8,24,681,1240,1,0,1,0,5
5af478d820299700016d0748,30,female,1,2,79,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.327,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,84,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.239,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,89,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.22,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,91,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.359,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,93,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.344,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,98,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.239,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,99,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.26899999999999996,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,100,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.261,8,24,681,1240,0,0,0,0,5
5b7de8361e7bc100011dc574,56,female,1,1,1,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.191,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,2,Ambigous_right,3,0,0,0,right,right,right,2,1,1,0.085,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,3,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.08,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,4,Ambigous_right,3,0,0,0,right,right,right,2,1,1,0.11,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,12,Ambigous_right,3,0,0,0,right,right,right,2,1,1,0.087,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,13,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.048,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,14,Ambigous_right,3,0,0,0,right,right,right,2,1,1,0.045,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,15,Ambigous_right,3,0,0,0,right,right,right,2,1,1,0.075,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,16,Ambigous_right,3,0,0,0,right,right,right,2,1,1,0.052000000000000005,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,18,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.057,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,21,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.055,6,15,139,283,0,0,0,4,0
5b7de8361e7bc100011dc574,56,female,1,1,24,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.06,6,15,139,283,0,0,0,4,0
