user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,block_payoff,final_payoff,date,time
5b2973a08c745200013b84ae,52,female,1,1,65,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.207,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,66,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.076,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,67,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.157,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,68,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.181,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,69,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.159,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,70,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.25,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,71,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,right,1,2,0,0.227,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,72,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.16,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,73,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.17,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,74,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.229,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,75,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.184,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,76,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.26,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,77,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.165,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,78,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.147,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,79,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.164,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,80,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.144,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,81,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.169,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,82,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.205,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,83,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.178,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,84,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.173,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,85,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.148,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,86,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.16,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,87,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.186,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,88,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.163,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,89,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.147,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,90,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.281,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,91,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.146,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,92,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.172,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,93,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.132,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,94,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.164,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,95,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.127,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,96,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.22,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,97,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.124,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,98,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.228,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,99,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.081,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,100,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.123,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,1,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.2,7,142,281,18-05-2020,18:57:39
