user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time,error
578f9f52eeaf6d00018d4f20,30,male,1,1,36,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.026000000000000002,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,37,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.038,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,38,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.071,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,40,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.051,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,49,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.009000000000000001,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,51,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.009000000000000001,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,53,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.004,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,55,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.004,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,57,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.109,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,59,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.064,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,60,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.043,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,63,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.027999999999999997,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,70,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.129,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,71,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.039,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,73,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.109,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,75,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.099,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,80,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.048,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,81,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.059000000000000004,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,82,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.038,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
